x, y, theta, stamp, 
1.3452808856964111, 1.7971919775009155, 1.2221910188575287, 1729888285706115546, 
1.3554027080535889, 1.825603723526001, 1.223964613320003, 1729888285804528271, 
1.3666456937789917, 1.8570915460586548, 1.227093916685068, 1729888285914047229, 
1.3757882118225098, 1.883285641670227, 1.2277829803488998, 1729888286004046309, 
1.3863458633422852, 1.9121191501617432, 1.227761121821937, 1729888286104106465, 
1.39645516872406, 1.9409818649291992, 1.2286228170466482, 1729888286204210907, 
1.4076608419418335, 1.9724076986312866, 1.229786752475279, 1729888286314027075, 
1.4168758392333984, 1.9982116222381592, 1.2322639730911165, 1729888286404018876, 
1.426624059677124, 2.025819778442383, 1.2330027696252246, 1729888286504084365, 
1.4360655546188354, 2.0531835556030273, 1.2339961190911255, 1729888286615371342, 
1.4436615705490112, 2.074897527694702, 1.2343981302073919, 1729888286714053414, 
1.4496595859527588, 2.0925002098083496, 1.2343981302073919, 1729888286804052849, 
1.4556832313537598, 2.109683036804199, 1.2381753031793739, 1729888286904023186, 
1.4605404138565063, 2.1238999366760254, 1.237780926174897, 1729888287003684802, 
1.4651875495910645, 2.1370928287506104, 1.2413749520070303, 1729888287114052395, 
1.468231439590454, 2.145866632461548, 1.2397014573300296, 1729888287204011606, 
1.470961093902588, 2.153949499130249, 1.2435921640201273, 1729888287304023658, 
1.473522663116455, 2.1614420413970947, 1.2468469730354588, 1729888287405128937, 
1.4760944843292236, 2.1690263748168945, 1.2464930351615848, 1729888287514061833, 
1.4779530763626099, 2.1744840145111084, 1.2483182064717486, 1729888287604026953, 
1.479750633239746, 2.1801702976226807, 1.251646624510933, 1729888287704030066, 
1.4817891120910645, 2.186378240585327, 1.2559101842603464, 1729888287813753914, 
1.483704686164856, 2.1918089389801025, 1.2630750963670425, 1729888287914032310, 
1.485269546508789, 2.1966538429260254, 1.2666308436509648, 1729888288005211956, 
1.486687183380127, 2.2018418312072754, 1.2689495480033288, 1729888288105533434, 
1.488420009613037, 2.2070276737213135, 1.2735481711958632, 1729888288213711679, 
1.4897515773773193, 2.2119696140289307, 1.276605159608881, 1729888288314067631, 
1.490836262702942, 2.2151384353637695, 1.2788001864462417, 1729888288406051340, 
1.4919559955596924, 2.2188708782196045, 1.2823757677650376, 1729888288504083866, 
1.4927793741226196, 2.2219536304473877, 1.2851506458445074, 1729888288604770897, 
1.4937862157821655, 2.2251384258270264, 1.2886256462819579, 1729888288714297602, 
1.4947155714035034, 2.228144407272339, 1.292132288428763, 1729888288804039278, 
1.4956624507904053, 2.2314646244049072, 1.2962445953192878, 1729888288904072876, 
1.496572732925415, 2.2345633506774902, 1.3007184284498852, 1729888289004648021, 
1.497617483139038, 2.2386276721954346, 1.3085647397808446, 1729888289114187874, 
1.4984724521636963, 2.24183988571167, 1.3132299373338499, 1729888289205324249, 
