x, y, theta, stamp, 
1.469396710395813, 0.9355524778366089, 0.14007651184159686, 1729888361354690206, 
1.503811240196228, 0.9400078058242798, 0.12742363752958397, 1729888361468642854, 
1.5329842567443848, 0.9434948563575745, 0.1148131807174165, 1729888361564876044, 
1.5607703924179077, 0.9464545249938965, 0.10721838354443464, 1729888361658451109, 
1.5906672477722168, 0.9494515061378479, 0.10036841685744552, 1729888361755692954, 
1.6245033740997314, 0.9523939490318298, 0.08924186623371297, 1729888361868995411, 
1.6539981365203857, 0.9546918272972107, 0.08259355488424112, 1729888361965711918, 
1.681645393371582, 0.9570286870002747, 0.08046736417302663, 1729888362057692790, 
1.7110134363174438, 0.9593279361724854, 0.07181991068814592, 1729888362155718597, 
1.7391051054000854, 0.9609789848327637, 0.06183851592460838, 1729888362249482098, 
1.775242567062378, 0.9632908701896667, 0.06022206429178118, 1729888362366717463, 
1.803173303604126, 0.9649900197982788, 0.05718868333345143, 1729888362459452228, 
1.8331536054611206, 0.9664950370788574, 0.05081076710283832, 1729888362556673998, 
1.8607431650161743, 0.967968761920929, 0.051073730231675225, 1729888362648035767, 
1.876022219657898, 0.9688632488250732, 0.051897710412791495, 1729888362697776881, 
1.9245460033416748, 0.9714220762252808, 0.04581610543566332, 1729888362859551042, 
1.954699158668518, 0.9725915193557739, 0.04091731332464546, 1729888362957672300, 
1.9882506132125854, 0.9740551710128784, 0.03986159398347377, 1729888363067966408, 
2.0125648975372314, 0.9749701619148254, 0.039167085347027876, 1729888363147959008, 
2.045921802520752, 0.9762070178985596, 0.037447143115331684, 1729888363259459067, 
2.075972318649292, 0.9772371053695679, 0.033704458354691484, 1729888363357588336, 
2.103302478790283, 0.9783390760421753, 0.03269879514107485, 1729888363448458143, 
2.139749050140381, 0.9794092774391174, 0.031130952777616946, 1729888363568469682, 
2.1674270629882812, 0.9800973534584045, 0.028860234764682646, 1729888363659551916, 
2.19771671295166, 0.980995774269104, 0.02716625558916345, 1729888363757707356, 
2.2250607013702393, 0.9819607734680176, 0.02410520915740535, 1729888363848098686, 
2.261061668395996, 0.982734739780426, 0.0241052613234518, 1729888363968117786, 
2.2858893871307373, 0.9833758473396301, 0.02335546569234435, 1729888364060531505, 
2.3099985122680664, 0.9841229915618896, 0.02613493980869675, 1729888364158387366, 
2.333528518676758, 0.9845032095909119, 0.022078297089528763, 1729888364268401957, 
2.3526082038879395, 0.9854186773300171, 0.020617047315180204, 1729888364368229257, 
2.36676287651062, 0.9858276844024658, 0.0213532655531125, 1729888364457887746, 
2.379988431930542, 0.9862551689147949, 0.022350782753204183, 1729888364558013811, 
2.389897346496582, 0.9862727522850037, 0.01887040068087075, 1729888364651706695, 
2.400493621826172, 0.9866364598274231, 0.02018241535640696, 1729888364768078502, 
2.4074254035949707, 0.9864523410797119, 0.018964827524726547, 1729888364857661597, 
2.414806604385376, 0.9865137338638306, 0.018149912151453795, 1729888364957878247, 
2.421907901763916, 0.9868481159210205, 0.015648240944105454, 1729888365067918293, 
2.4275877475738525, 0.9866859912872314, 0.013474630524711062, 1729888365168752711, 
2.4329311847686768, 0.986936628818512, 0.012161932558484256, 1729888365257674606, 
2.4386940002441406, 0.9867729544639587, 0.009715799069464306, 1729888365358562830, 
2.4441049098968506, 0.9870395660400391, 0.008161808045323462, 1729888365455106668, 
2.449913263320923, 0.9869356155395508, 0.006376083514790267, 1729888365562688927, 
2.4544591903686523, 0.9871315360069275, 0.006707960396606671, 1729888365658477520, 
2.4568519592285156, 0.9870783090591431, 0.006024665361975019, 1729888365708561080, 
2.4610707759857178, 0.9870271682739258, 0.005143489029214499, 1729888365807597557, 
2.46732497215271, 0.9871060252189636, 0.0051434936856684975, 1729888365968696128, 
2.47011399269104, 0.9869168996810913, 0.0056229473126839305, 1729888366058803970, 
2.4728946685791016, 0.9869570732116699, 0.004223462201009775, 1729888366153199963, 
2.476457118988037, 0.9869896173477173, 0.003926636113224739, 1729888366263585860, 
2.4798076152801514, 0.98695307970047, 0.0026420614244720185, 1729888366369529071, 
2.48262882232666, 0.9868234395980835, 0.0015813560237816662, 1729888366457809233, 
2.4855403900146484, 0.9869467616081238, 0.0009099804880904207, 1729888366557632419, 
2.488922595977783, 0.9869652390480042, 0.0009099800806385664, 1729888366668096004, 
2.4920713901519775, 0.9868949055671692, 1.8787694221360406e-05, 1729888366770550400, 
